UF,nome_municipio,populacao,geocodigo
SC,Capinzal,23184,4203907
SC,Capivari de Baixo,22873,4203956
SC,Catanduvas,10565,4204004
SC,Caxambu do Sul,4614,4204103
SC,Celso Ramos,2802,4204152
SC,Cerro Negro,3318,4204178
SC,Chapadão do Lageado,2949,4204194
SC,Chapecó,251150,4204202
SC,Cocal do Sul,17241,4204251
SC,Concórdia,81625,4204301
SC,Cordilheira Alta,4735,4204350
SC,Coronel Freitas,10303,4204400
SC,Coronel Martins,2069,4204459
SC,Corupá,15287,4204509
SC,Correia Pinto,15720,4204558
SC,Criciúma,231088,4204608
SC,Cunha Porã,10904,4204707
SC,Cunhataí,1757,4204756
SC,Curitibanos,40289,4204806
SC,Descanso,8559,4204905
SC,Dionísio Cerqueira,14989,4205001
SC,Dona Emma,4006,4205100
SC,Doutor Pedrinho,3670,4205159
SC,Entre Rios,3322,4205175
SC,Ermo,2270,4205191
SC,Erval Velho,4824,4205209
SC,Faxinal dos Guedes,10965,4205308
SC,Flor do Sertão,1784,4205357
SC,Florianópolis,574200,4205407
SC,Formosa do Sul,2682,4205431
SC,Forquilhinha,31692,4205456
SC,Fraiburgo,33662,4205506
SC,Frei Rogério,2411,4205555
SC,Galvão,3219,4205605
SC,Garopaba,29801,4205704
SC,Garuva,18697,4205803
SC,Gaspar,73053,4205902
SC,Governador Celso Ramos,17306,4206009
SC,Grão-Pará,6149,4206108
SC,Gravatal,14022,4206207
SC,Guabiruba,24578,4206306
SC,Guaraciaba,11154,4206405
SC,Guaramirim,46502,4206504
SC,Guarujá do Sul,4819,4206603
SC,Guatambú,8400,4206652
SC,Herval d'Oeste,21339,4206702
SC,Ibiam,2003,4206751
SC,Ibicaré,3267,4206801
SC,Ibirama,21425,4206900
SC,Içara,64456,4207007
SC,Ilhota,20319,4207106
SC,Imaruí,12331,4207205
SC,Imbituba,54258,4207304
SC,Imbuia,5988,4207403
SC,Indaial,71369,4207502
SC,Iomerê,2865,4207577
SC,Ipira,4580,4207601
SC,Iporã do Oeste,9333,4207650
SC,Ipuaçu,7726,4207684
SC,Ipumirim,7815,4207700
SC,Iraceminha,3987,4207759
SC,Irani,10014,4207809
SC,Irati,2069,4207858
SC,Irineópolis,10298,4207908
SC,Itá,7063,4208005
SC,Itaiópolis,22065,4208104
SC,Itajaí,291169,4208203
SC,Itapema,76247,4208302
SC,Itapiranga,16503,4208401
SC,Itapoá,30731,4208450
SC,Ituporanga,26694,4208500
SC,Jaborá,4314,4208609
SC,Jacinto Machado,10624,4208708
SC,Jaguaruna,19538,4208807
SC,Jaraguá do Sul,193304,4208906
SC,Jardinópolis,1785,4208955
SC,Joaçaba,29976,4209003
SC,Joinville,617979,4209102
SC,José Boiteux,5991,4209151
SC,Jupiá,2542,4209177
SC,Lacerdópolis,2256,4209201
SC,Lages,164881,4209300
SC,Laguna,41269,4209409
SC,Lajeado Grande,1682,4209458
SC,Laurentino,7524,4209508
SC,Lauro Müller,14192,4209607
SC,Lebon Régis,11553,4209706
SC,Leoberto Leal,3334,4209805
SC,Lindóia do Sul,4549,4209854
SC,Lontras,12913,4209904
SC,Luiz Alves,12249,4210001
SC,Luzerna,5760,4210035
SC,Macieira,1778,4210050
SC,Mafra,55463,4210100
SC,Major Gercino,3887,4210209
SC,Major Vieira,7359,4210308
SC,Maracajá,7825,4210407
SC,Maravilha,28045,4210506
SC,Marema,2177,4210555
SC,Massaranduba,18922,4210605
SC,Matos Costa,2762,4210704
SC,Meleiro,6940,4210803
SC,Mirim Doce,2502,4210852
SC,Modelo,4085,4210902
SC,Mondaí,9961,4211009
SC,Monte Carlo,9131,4211058
SC,Monte Castelo,7754,4211108
SC,Morro da Fumaça,18687,4211207
SC,Morro Grande,2982,4211256
SC,Navegantes,88655,4211306
SC,Nova Erechim,5179,4211405
SC,Nova Itaberaba,4432,4211454
SC,Nova Trento,13645,4211504
SC,Nova Veneza,13396,4211603
SC,Novo Horizonte,2652,4211652
SC,Orleans,23531,4211702
SC,Otacílio Costa,17357,4211751
SC,Ouro,7025,4211801
SC,Ouro Verde,2168,4211850
SC,Paial,1931,4211876
SC,Painel,2199,4211892
SC,Palhoça,236638,4211900
SC,Palma Sola,7601,4212007
SC,Palmeira,2627,4212056
SC,Palmitos,15627,4212106
SC,Papanduva,19132,4212205
SC,Paraíso,4437,4212239
SC,Passo de Torres,12875,4212254
SC,Passos Maia,4025,4212270
SC,Paulo Lopes,9326,4212304
SC,Pedras Grandes,4233,4212403
SC,Penha,33400,4212502
SC,Peritiba,2993,4212601
SC,Pescaria Brava,10224,4212650
SC,Petrolândia,6718,4212700
SC,Balneário Piçarras,28177,4212809
SC,Pinhalzinho,21495,4212908
SC,Pinheiro Preto,3469,4213005
SC,Piratuba,5746,4213104
SC,Planalto Alegre,2946,4213153
SC,Pomerode,34699,4213203
SC,Ponte Alta,4437,4213302
SC,Ponte Alta do Norte,3217,4213351
SC,Ponte Serrada,10414,4213401
SC,Porto Belo,27726,4213500
SC,Porto União,32190,4213609
SC,Pouso Redondo,17143,4213708
SC,Praia Grande,8131,4213807
SC,Presidente Castello Branco,1692,4213906
SC,Presidente Getúlio,21231,4214003
SC,Presidente Nereu,2300,4214102
SC,Princesa,2964,4214151
SC,Quilombo,11027,4214201
SC,Rancho Queimado,3252,4214300
SC,Rio das Antas,6221,4214409
SC,Rio do Campo,6447,4214508
SC,Rio do Oeste,7623,4214607
SC,Rio dos Cedros,10879,4214706
SC,Rio do Sul,70952,4214805
SC,Rio Fortuna,4885,4214904
SC,Rio Negrinho,38531,4215000
SC,Rio Rufino,2432,4215059
SC,Riqueza,4769,4215075
SC,Rodeio,12715,4215109
SC,Romelândia,4826,4215208
SC,Salete,7502,4215307
SC,Saltinho,3626,4215356
SC,Salto Veloso,4416,4215406
SC,Sangão,12995,4215455
SC,Santa Cecília,15247,4215505
SC,Santa Helena,2427,4215554
SC,Santa Rosa de Lima,2002,4215604
SC,Santa Rosa do Sul,9308,4215653
SC,Santa Terezinha,8061,4215679
SC,Santa Terezinha do Progresso,2580,4215687
SC,Santiago do Sul,1642,4215695
SC,Santo Amaro da Imperatriz,28260,4215703
SC,São Bernardino,2651,4215752
SC,São Bento do Sul,82760,4215802
SC,São Bonifácio,2950,4215901
SC,São Carlos,10279,4216008
SC,São Cristóvão do Sul,6092,4216057
SC,São Domingos,8984,4216107
SC,São Francisco do Sul,52428,4216206
SC,São João do Oeste,6287,4216255
SC,São João Batista,32360,4216305
SC,São João do Itaperiú,4484,4216354
SC,São João do Sul,8642,4216404
SC,São Joaquim,26026,4216503
SC,São José,287409,4216602
SC,São José do Cedro,15100,4216701
SC,São José do Cerrito,8708,4216800
SC,São Lourenço do Oeste,24774,4216909
SC,São Ludgero,13431,4217006
SC,São Martinho,3654,4217105
SC,São Miguel da Boa Vista,1768,4217154
SC,São Miguel do Oeste,43946,4217204
SC,São Pedro de Alcântara,5693,4217253
SC,Saudades,10272,4217303
SC,Schroeder,20213,4217402
SC,Seara,18623,4217501
SC,Serra Alta,3314,4217550
SC,Siderópolis,13862,4217600
SC,Sombrio,29503,4217709
SC,Sul Brasil,2878,4217758
SC,Taió,18282,4217808
SC,Tangará,8153,4217907
SC,Tigrinhos,2325,4217956
SC,Tijucas,49474,4218004
SC,Timbé do Sul,5377,4218103
SC,Timbó,46144,4218202
SC,Timbó Grande,7368,4218251
SC,Três Barras,19782,4218301
SC,Treviso,3783,4218350
SC,Treze de Maio,7354,4218400
SC,Treze Tílias,8803,4218509
SC,Trombudo Central,7074,4218608
SC,Tubarão,114389,4218707
SC,Tunápolis,5018,4218756
SC,Turvo,12993,4218806
SC,União do Oeste,2782,4218855
SC,Urubici,11156,4218905
SC,Urupema,2719,4218954
SC,Urussanga,20915,4219002
SC,Vargeão,3585,4219101
SC,Vargem,2621,4219150
SC,Vargem Bonita,4572,4219176
SC,Vidal Ramos,6160,4219200
SC,Videira,55921,4219309
SC,Vitor Meireles,5362,4219358
SC,Witmarsum,4314,4219408
SC,Xanxerê,50998,4219507
SC,Xavantina,3654,4219606
SC,Xaxim,31625,4219705
SC,Zortéa,3925,4219853
SC,Balneário Rincão,15880,4220000
RS,Aceguá,4156,4300034
RS,Água Santa,4345,4300059
RS,Agudo,16740,4300109
RS,Ajuricaba,6707,4300208
RS,Alecrim,6169,4300307
RS,Alegrete,71945,4300406
RS,Alegria,3652,4300455
RS,Almirante Tamandaré do Sul,1967,4300471
RS,Alpestre,7065,4300505
RS,Alto Alegre,1800,4300554
RS,Alto Feliz,3061,4300570
RS,Alvorada,185921,4300604
RS,Amaral Ferrador,5268,4300638
RS,Ametista do Sul,7529,4300646
RS,André da Rocha,1129,4300661
RS,Anta Gorda,5962,4300703
RS,Antônio Prado,14292,4300802
RS,Arambaré,4109,4300851
RS,Araricá,8293,4300877
RS,Aratiba,6495,4300901
RS,Arroio do Meio,21961,4301008
RS,Arroio do Sal,11082,4301057
RS,Arroio do Padre,2638,4301073
RS,Arroio dos Ratos,14555,4301107
RS,Arroio do Tigre,12022,4301206
RS,Arroio Grande,17440,4301305
RS,Arvorezinha,10328,4301404
RS,Augusto Pestana,7146,4301503
RS,Áurea,3401,4301552
RS,Bagé,113173,4301602
RS,Balneário Pinhal,14769,4301636
RS,Barão,6476,4301651
RS,Barão de Cotegipe,7150,4301701
RS,Barão do Triunfo,5893,4301750
RS,Barracão,5115,4301800
RS,Barra do Guarita,3161,4301859
RS,Barra do Quaraí,4053,4301875
RS,Barra do Ribeiro,11925,4301909
RS,Barra do Rio Azul,1695,4301925
RS,Barra Funda,2497,4301958
RS,Barros Cassal,9299,4302006
RS,Benjamin Constant do Sul,1981,4302055
RS,Bento Gonçalves,129430,4302105
RS,Boa Vista das Missões,1899,4302154
RS,Boa Vista do Buricá,7030,4302204
RS,Boa Vista do Cadeado,2222,4302220
RS,Boa Vista do Incra,2267,4302238
RS,Boa Vista do Sul,2746,4302253
RS,Bom Jesus,10725,4302303
RS,Bom Princípio,15619,4302352
RS,Bom Progresso,2106,4302378
RS,Bom Retiro do Sul,12245,4302402
RS,Boqueirão do Leão,6231,4302451
RS,Bossoroca,5886,4302501
RS,Bozano,2135,4302584
RS,Braga,3264,4302600
RS,Brochier,5895,4302659
RS,Butiá,18711,4302709
RS,Caçapava do Sul,32447,4302808
RS,Cacequi,11166,4302907
RS,Cachoeira do Sul,79778,4303004
RS,Cachoeirinha,134545,4303103
RS,Cacique Doble,4602,4303202
RS,Caibaté,4707,4303301
RS,Caiçara,4810,4303400
RS,Camaquã,61598,4303509
RS,Camargo,3204,4303558
RS,Cambará do Sul,6263,4303608
RS,Campestre da Serra,3243,4303673
RS,Campina das Missões,5882,4303707
RS,Campinas do Sul,5266,4303806
RS,Campo Bom,65380,4303905
RS,Campo Novo,4992,4304002
RS,Campos Borges,3606,4304101
RS,Candelária,28249,4304200
RS,Cândido Godói,6291,4304309
RS,Candiota,10418,4304358
RS,Canela,53348,4304408
RS,Canguçu,48922,4304507
RS,Canoas,339133,4304606
RS,Canudos do Vale,1660,4304614
RS,Capão Bonito do Sul,1724,4304622
RS,Capão da Canoa,62040,4304630
RS,Capão do Cipó,3122,4304655
RS,Capão do Leão,27071,4304663
RS,Capivari do Sul,3986,4304671
RS,Capela de Santana,10970,4304689
RS,Capitão,2888,4304697
RS,Carazinho,60983,4304705
RS,Caraá,8957,4304713
RS,Carlos Barbosa,29834,4304804
RS,Carlos Gomes,1355,4304853
RS,Casca,9464,4304903
RS,Caseiros,3000,4304952
RS,Catuípe,8679,4305009
RS,Caxias do Sul,503068,4305108
RS,Centenário,2725,4305116
RS,Cerrito,5847,4305124
RS,Cerro Branco,3803,4305132
RS,Cerro Grande,2318,4305157
RS,Cerro Grande do Sul,9054,4305173
RS,Cerro Largo,13710,4305207
RS,Chapada,9475,4305306
RS,Charqueadas,34954,4305355
RS,Charrua,3345,4305371
RS,Chiapetta,3901,4305405
RS,Chuí,6438,4305439
RS,Chuvisca,4583,4305447
RS,Cidreira,16742,4305454
RS,Ciríaco,4142,4305504
RS,Colinas,2415,4305587
RS,Colorado,3258,4305603
RS,Condor,6406,4305702
RS,Constantina,10383,4305801
RS,Coqueiro Baixo,1284,4305835
RS,Coqueiros do Sul,2204,4305850
RS,Coronel Barros,2819,4305871
RS,Coronel Bicaco,6082,4305900
RS,Coronel Pilar,1592,4305934
RS,Cotiporã,3850,4305959
RS,Coxilha,3172,4305975
RS,Crissiumal,12852,4306007
RS,Cristal,7352,4306056
RS,Cristal do Sul,2694,4306072
RS,Cruz Alta,59057,4306106
RS,Cruzaltense,1635,4306130
RS,Cruzeiro do Sul,11618,4306205
RS,David Canabarro,4324,4306304
RS,Derrubadas,2749,4306320
RS,Dezesseis de Novembro,2506,4306353
RS,Dilermando de Aguiar,2806,4306379
RS,Dois Irmãos,30551,4306403
RS,Dois Irmãos das Missões,2063,4306429
RS,Dois Lajeados,2965,4306452
RS,Dom Feliciano,13059,4306502
RS,Dom Pedro de Alcântara,2499,4306551
RS,Dom Pedrito,36559,4306601
RS,Dona Francisca,3079,4306700
RS,Doutor Maurício Cardoso,4470,4306734
RS,Doutor Ricardo,1866,4306759
RS,Eldorado do Sul,39330,4306767
RS,Encantado,22391,4306809
RS,Encruzilhada do Sul,22276,4306908
RS,Engenho Velho,1291,4306924
RS,Entre-Ijuís,9157,4306932
RS,Entre Rios do Sul,2681,4306957
RS,Erebango,3037,4306973
RS,Erechim,105428,4307005
RS,Ernestina,3021,4307054
RS,Herval,6380,4307104
RS,Erval Grande,4908,4307203
RS,Erval Seco,6748,4307302
RS,Esmeralda,3175,4307401
RS,Esperança do Sul,3225,4307450
RS,Espumoso,15118,4307500
RS,Estação,5517,4307559
RS,Estância Velha,48682,4307609
RS,Esteio,74653,4307708
RS,Estrela,31909,4307807
RS,Estrela Velha,3066,4307815
RS,Eugênio de Castro,2633,4307831
RS,Fagundes Varela,2566,4307864
RS,Farroupilha,74879,4307906
RS,Faxinal do Soturno,6686,4308003
RS,Faxinalzinho,2521,4308052
RS,Fazenda Vilanova,4298,4308078
RS,Feliz,15174,4308102
RS,Flores da Cunha,33430,4308201
RS,Floriano Peixoto,2038,4308250
RS,Fontoura Xavier,9573,4308300
RS,Formigueiro,6439,4308409
RS,Forquetinha,2521,4308433
RS,Fortaleza dos Valos,4455,4308458
RS,Frederico Westphalen,32284,4308508
RS,Garibaldi,35219,4308607
RS,Garruchos,2615,4308656
RS,Gaurama,5676,4308706
RS,General Câmara,7346,4308805
RS,Gentil,1745,4308854
RS,Getúlio Vargas,18111,4308904
RS,Giruá,15971,4309001
RS,Glorinha,7653,4309050
RS,Gramado,44643,4309100
RS,Gramado dos Loureiros,2003,4309126
RS,Gramado Xavier,3304,4309159
RS,Gravataí,279205,4309209
RS,Guabiju,1396,4309258
RS,Guaíba,91304,4309308
RS,Guaporé,24958,4309407
RS,Guarani das Missões,7554,4309506
RS,Harmonia,5660,4309555
RS,Herveiras,2559,4309571
RS,Horizontina,18852,4309605
RS,Hulha Negra,5851,4309654
RS,Humaitá,4690,4309704
RS,Ibarama,3722,4309753
RS,Ibiaçá,4560,4309803
RS,Ibiraiaras,6764,4309902
RS,Ibirapuitã,4159,4309951
RS,Ibirubá,21733,4310009
RS,Igrejinha,33173,4310108
RS,Ijuí,85135,4310207
RS,Ilópolis,4094,4310306
RS,Imbé,27053,4310330
RS,Imigrante,3082,4310363
RS,Independência,6519,4310405
RS,Inhacorá,2011,4310413
RS,Ipê,6554,4310439
RS,Ipiranga do Sul,1714,4310462
RS,Iraí,7489,4310504
RS,Itaara,5747,4310538
RS,Itacurubi,2995,4310553
RS,Itapuca,1937,4310579
RS,Itaqui,35408,4310603
RS,Itati,2941,4310652
RS,Itatiba do Sul,3206,4310702
RS,Ivorá,2012,4310751
RS,Ivoti,22911,4310801
RS,Jaboticaba,3754,4310850
RS,Jacuizinho,2028,4310876
RS,Jacutinga,3198,4310900
RS,Jaguarão,26583,4311007
RS,Jaguari,10527,4311106
RS,Jaquirana,3692,4311122
RS,Jari,3349,4311130
RS,Jóia,7123,4311155
RS,Júlio de Castilhos,18121,4311205
RS,Lagoa Bonita do Sul,2253,4311239
RS,Lagoão,5343,4311254
RS,Lagoa dos Três Cantos,1726,4311270
RS,Lagoa Vermelha,27598,4311304
RS,Lajeado,97432,4311403
RS,Lajeado do Bugre,2569,4311429
RS,Lavras do Sul,7458,4311502
RS,Liberato Salzano,4664,4311601
RS,Lindolfo Collor,6156,4311627
RS,Linha Nova,1763,4311643
RS,Machadinho,5729,4311700
RS,Maçambará,4427,4311718
RS,Mampituba,2954,4311734
RS,Manoel Viana,6732,4311759
RS,Maquiné,8222,4311775
RS,Maratá,2515,4311791
RS,Marau,46643,4311809
RS,Marcelino Ramos,4314,4311908
RS,Mariana Pimentel,3889,4311981
RS,Mariano Moro,1856,4312005
RS,Marques de Souza,3928,4312054
RS,Mata,4697,4312104
RS,Mato Castelhano,2552,4312138
RS,Mato Leitão,4848,4312153
RS,Mato Queimado,1793,4312179
RS,Maximiliano de Almeida,4763,4312203
RS,Minas do Leão,7470,4312252
RS,Miraguaí,4388,4312302
RS,Montauri,1495,4312351
RS,Monte Alegre dos Campos,3610,4312377
RS,Monte Belo do Sul,2584,4312385
RS,Montenegro,66878,4312401
RS,Mormaço,2748,4312427
RS,Morrinhos do Sul,3091,4312443
RS,Morro Redondo,5568,4312450
RS,Morro Reuter,6124,4312476
RS,Mostardas,13035,4312500
RS,Muçum,4492,4312609
RS,Muitos Capões,2811,4312617
RS,Muliterno,1718,4312625
RS,Não-Me-Toque,17821,4312658
RS,Nicolau Vergueiro,1935,4312674
RS,Nonoai,13466,4312708
RS,Nova Alvorada,3169,4312757
RS,Nova Araçá,4968,4312807
RS,Nova Bassano,9582,4312906
RS,Nova Boa Vista,2040,4312955
RS,Nova Bréscia,3037,4313003
RS,Nova Candelária,3056,4313011
RS,Nova Esperança do Sul,4858,4313037
RS,Nova Hartz,19799,4313060
RS,Nova Pádua,2334,4313086
RS,Nova Palma,5328,4313102
RS,Nova Petrópolis,28579,4313201
RS,Nova Prata,25656,4313300
RS,Nova Ramada,2157,4313334
RS,Nova Roma do Sul,3468,4313359
RS,Nova Santa Rita,28290,4313375
RS,Novo Cabrais,3550,4313391
RS,Novo Hamburgo,241306,4313409
RS,Novo Machado,3198,4313425
RS,Novo Tiradentes,2115,4313441
RS,Novo Xingu,1646,4313466
RS,Novo Barreiro,4233,4313490
RS,Osório,50395,4313508
RS,Paim Filho,3979,4313607
RS,Palmares do Sul,12969,4313656
RS,Palmeira das Missões,32873,4313706
RS,Palmitinho,7830,4313805
RS,Panambi,43320,4313904
RS,Pantano Grande,10255,4313953
RS,Paraí,7205,4314001
RS,Paraíso do Sul,6472,4314027
RS,Pareci Novo,4072,4314035
RS,Parobé,54095,4314050
RS,Passa Sete,3943,4314068
RS,Passo do Sobrado,6006,4314076
RS,Passo Fundo,217240,4314100
RS,Paulo Bento,2144,4314134
RS,Paverama,7933,4314159
RS,Pedras Altas,2213,4314175
RS,Pedro Osório,7652,4314209
RS,Pejuçara,3733,4314308
RS,Pelotas,324026,4314407
RS,Picada Café,5732,4314423
RS,Pinhal,2895,4314456
RS,Pinhal da Serra,2243,4314464
RS,Pinhal Grande,4049,4314472
RS,Pinheirinho do Vale,4539,4314498
RS,Pinheiro Machado,11380,4314506
RS,Pinto Bandeira,2712,4314548
RS,Pirapó,2250,4314555
RS,Piratini,17434,4314605
RS,Planalto,10240,4314704
RS,Poço das Antas,2152,4314753
RS,Pontão,3278,4314779
RS,Ponte Preta,1572,4314787
RS,Portão,36410,4314803
RS,Porto Alegre,1404269,4314902
RS,Porto Lucena,4364,4315008
RS,Porto Mauá,2143,4315057
RS,Porto Vera Cruz,1560,4315073
RS,Porto Xavier,9821,4315107
RS,Pouso Novo,1752,4315131
RS,Presidente Lucena,3077,4315149
RS,Progresso,5325,4315156
RS,Protásio Alves,2025,4315172
RS,Putinga,3710,4315206
RS,Quaraí,23475,4315305
RS,Quatro Irmãos,1552,4315313
RS,Quevedos,2502,4315321
RS,Quinze de Novembro,3910,4315354
RS,Redentora,9244,4315404
RS,Relvado,1895,4315453
RS,Restinga Sêca,15129,4315503
RS,Rio dos Índios,3374,4315552
RS,Rio Grande,191719,4315602
RS,Rio Pardo,34447,4315701
RS,Riozinho,4453,4315750
RS,Roca Sales,10397,4315800
RS,Rodeio Bonito,6644,4315909
RS,Rolador,2277,4315958
RS,Rolante,21288,4316006
RS,Ronda Alta,9750,4316105
RS,Rondinha,4989,4316204
RS,Roque Gonzales,6579,4316303
RS,Rosário do Sul,36343,4316402
RS,Sagrada Família,2466,4316428
RS,Saldanha Marinho,2581,4316436
RS,Salto do Jacuí,10200,4316451
RS,Salvador das Missões,2878,4316477
RS,Salvador do Sul,7411,4316501
RS,Sananduva,17130,4316600
RS,Santa Bárbara do Sul,8083,4316709
RS,Santa Cecília do Sul,1676,4316733
RS,Santa Clara do Sul,6845,4316758
RS,Santa Cruz do Sul,133136,4316808
RS,Santa Maria,296081,4316907
RS,Santa Maria do Herval,6541,4316956
RS,Santa Margarida do Sul,2593,4316972
RS,Santana da Boa Vista,7120,4317004
RS,Sant'Ana do Livramento,83764,4317103
RS,Santa Rosa,77519,4317202
RS,Santa Tereza,1668,4317251
RS,Santa Vitória do Palmar,30953,4317301
RS,Santiago,48959,4317400
RS,Santo Ângelo,76768,4317509
RS,Santo Antônio do Palma,2091,4317558
RS,Santo Antônio da Patrulha,42904,4317608
RS,Santo Antônio das Missões,10292,4317707
RS,Santo Antônio do Planalto,2097,4317756
RS,Santo Augusto,13641,4317806
RS,Santo Cristo,15325,4317905
RS,Santo Expedito do Sul,2348,4317954
RS,São Borja,58757,4318002
RS,São Domingos do Sul,2755,4318051
RS,São Francisco de Assis,17634,4318101
RS,São Francisco de Paula,23682,4318200
RS,São Gabriel,58263,4318309
RS,São Jerônimo,20909,4318408
RS,São João da Urtiga,4433,4318424
RS,São João do Polêsine,2549,4318432
RS,São Jorge,2912,4318440
RS,São José das Missões,2345,4318457
RS,São José do Herval,1883,4318465
RS,São José do Hortêncio,4667,4318481
RS,São José do Inhacorá,2596,4318499
RS,São José do Norte,25491,4318507
RS,São José do Ouro,6847,4318606
RS,São José do Sul,2676,4318614
RS,São José dos Ausentes,3128,4318622
RS,São Leopoldo,216964,4318705
RS,São Lourenço do Sul,41756,4318804
RS,São Luiz Gonzaga,34690,4318903
RS,São Marcos,21027,4319000
RS,São Martinho,5479,4319109
RS,São Martinho da Serra,2919,4319125
RS,São Miguel das Missões,6986,4319158
RS,São Nicolau,5114,4319208
RS,São Paulo das Missões,5837,4319307
RS,São Pedro da Serra,3818,4319356
RS,São Pedro das Missões,1753,4319364
RS,São Pedro do Butiá,3069,4319372
RS,São Pedro do Sul,15535,4319406
RS,São Sebastião do Caí,26300,4319505
RS,São Sepé,21189,4319604
RS,São Valentim,3262,4319703
RS,São Valentim do Sul,2029,4319711
RS,São Valério do Sul,2547,4319737
RS,São Vendelino,2259,4319752
RS,São Vicente do Sul,8154,4319802
RS,Sapiranga,75613,4319901
RS,Sapucaia do Sul,130554,4320008
RS,Sarandi,22693,4320107
RS,Seberi,11932,4320206
RS,Sede Nova,2712,4320230
RS,Segredo,6046,4320263
RS,Selbach,5108,4320305
RS,Senador Salgado Filho,2671,4320321
RS,Sentinela do Sul,5221,4320354
RS,Serafina Corrêa,16839,4320404
RS,Sério,1941,4320453
RS,Sertão,6512,4320503
RS,Sertão Santana,6062,4320552
RS,Sete de Setembro,1824,4320578
RS,Severiano de Almeida,3827,4320602
RS,Silveira Martins,2070,4320651
RS,Sinimbu,8578,4320677
RS,Sobradinho,14209,4320701
RS,Soledade,30060,4320800
RS,Tabaí,4552,4320859
RS,Tapejara,24539,4320909
RS,Tapera,10570,4321006
RS,Tapes,14547,4321105
RS,Taquara,53164,4321204
RS,Taquari,25004,4321303
RS,Taquaruçu do Sul,3087,4321329
RS,Tavares,5554,4321352
RS,Tenente Portela,14494,4321402
RS,Terra de Areia,11122,4321436
RS,Teutônia,32776,4321451
RS,Tio Hugo,3422,4321469
RS,Tiradentes do Sul,5132,4321477
RS,Toropi,2546,4321493
RS,Torres,41709,4321501
RS,Tramandaí,51872,4321600
RS,Travesseiro,2123,4321626
RS,Três Arroios,2589,4321634
RS,Três Cachoeiras,11551,4321667
RS,Três Coroas,25344,4321709
RS,Três de Maio,25006,4321808
RS,Três Forquilhas,3139,4321832
RS,Três Palmeiras,4707,4321857
RS,Três Passos,25467,4321907
RS,Trindade do Sul,7065,4321956
RS,Triunfo,32859,4322004
RS,Tucunduva,5512,4322103
RS,Tunas,3685,4322152
RS,Tupanci do Sul,1371,4322186
RS,Tupanciretã,19997,4322202
RS,Tupandi,4981,4322251
RS,Tuparendi,8342,4322301
RS,Turuçu,3410,4322327
RS,Ubiretama,1994,4322343
RS,União da Serra,1171,4322350
RS,Unistalda,2180,4322376
RS,Uruguaiana,115100,4322400
RS,Vacaria,64033,4322509
RS,Vale Verde,3137,4322525
RS,Vale do Sol,9907,4322533
RS,Vale Real,6152,4322541
RS,Vanini,2004,4322558
RS,Venâncio Aires,68420,4322608
RS,Vera Cruz,26702,4322707
RS,Veranópolis,23878,4322806
RS,Vespasiano Corrêa,1821,4322855
RS,Viadutos,4767,4322905
RS,Viamão,223679,4323002
RS,Vicente Dutra,4660,4323101
RS,Victor Graeff,2685,4323200
RS,Vila Flores,3608,4323309
RS,Vila Lângaro,2118,4323358
RS,Vila Maria,4425,4323408
RS,Vila Nova do Sul,3629,4323457
RS,Vista Alegre,2655,4323507
RS,Vista Alegre do Prata,1608,4323606
RS,Vista Gaúcha,2785,4323705
RS,Vitória das Missões,3266,4323754
RS,Westfália,3096,4323770
RS,Xangri-lá,16178,4323804
MS,Água Clara,17072,5000203
MS,Alcinópolis,4670,5000252
MS,Amambai,38251,5000609
MS,Anastácio,23338,5000708
MS,Anaurilândia,7805,5000807
MS,Angélica,10663,5000856
MS,Antônio João,8796,5000906
MS,Aparecida do Taboado,27862,5001003
MS,Aquidauana,44437,5001102
MS,Aral Moreira,10670,5001243
MS,Bandeirantes,7925,5001508
MS,Bataguassu,23837,5001904
MS,Batayporã,11231,5002001
MS,Bela Vista,23594,5002100
MS,Bodoquena,8944,5002159
MS,Bonito,25185,5002209
MS,Brasilândia,11634,5002308
MS,Caarapó,33471,5002407
MS,Camapuã,12428,5002605
MS,Campo Grande,942140,5002704
MS,Caracol,5281,5002803
MS,Cassilândia,20951,5002902
MS,Chapadão do Sul,30497,5002951
MS,Corguinho,6025,5003108
MS,Coronel Sapucaia,13228,5003157
MS,Corumbá,94874,5003207
MS,Costa Rica,26187,5003256
MS,Coxim,32302,5003306
MS,Deodápolis,13454,5003454
MS,Dois Irmãos do Buriti,11134,5003488
MS,Douradina,5800,5003504
MS,Dourados,261019,5003702
MS,Eldorado,12107,5003751
MS,Fátima do Sul,20381,5003801
MS,Figueirão,3520,5003900
MS,Glória de Dourados,9998,5004007
MS,Guia Lopes da Laguna,9912,5004106
MS,Iguatemi,13808,5004304
MS,Inocência,8424,5004403
MS,Itaporã,23818,5004502
MS,Itaquiraí,19453,5004601
MS,Ivinhema,29890,5004700
MS,Japorã,7966,5004809
MS,Jaraguari,8819,5004908
MS,Jardim,26214,5005004
MS,Jateí,3315,5005103
MS,Juti,6988,5005152
MS,Ladário,20995,5005202
MS,Laguna Carapã,7090,5005251
MS,Maracaju,43247,5005400
MS,Miranda,24553,5005608
MS,Mundo Novo,18738,5005681
MS,Naviraí,50868,5005707
MS,Nioaque,15255,5005806
MS,Nova Alvorada do Sul,21476,5006002
MS,Nova Andradina,52221,5006200
MS,Novo Horizonte do Sul,5278,5006259
