UF,nome_municipio,pop_est,pop_est_2016,geocodigo
RS,Palmares do Sul,11330,11431,4313656
RS,Palmeira das Missões,33131,34907,4313706
RS,Palmitinho,7056,7177,4313805
RS,Panambi,44128,41473,4313904
RS,Pantano Grande,9083,9887,4313953
RS,Paraí,7727,7357,4314001
RS,Paraíso do Sul,7623,7662,4314027
RS,Pareci Novo,3862,3743,4314035
RS,Parobé,58858,55893,4314050
RS,Passa Sete,5747,5523,4314068
RS,Passo do Sobrado,6574,6402,4314076
RS,Passo Fundo,204722,197798,4314100
RS,Paulo Bento,2299,2302,4314134
RS,Paverama,8515,8461,4314159
RS,Pedras Altas,1954,2181,4314175
RS,Pedro Osório,7706,8005,4314209
RS,Pejuçara,3857,4049,4314308
RS,Pelotas,343132,343651,4314407
RS,Picada Café,5738,5564,4314423
RS,Pinhal,2580,2613,4314456
RS,Pinhal da Serra,1918,2115,4314464
RS,Pinhal Grande,4329,4552,4314472
RS,Pinheirinho do Vale,4899,4783,4314498
RS,Pinheiro Machado,12195,12944,4314506
RS,Pinto Bandeira,3036,2847,4314548
RS,Pirapó,2254,2651,4314555
RS,Piratini,20704,20757,4314605
RS,Planalto,10019,10650,4314704
RS,Poço das Antas,2101,2108,4314753
RS,Pontão,3901,3988,4314779
RS,Ponte Preta,1524,1717,4314787
RS,Portão,37561,34353,4314803
RS,Porto Alegre,1488252,1481019,4314902
RS,Porto Lucena,4594,5269,4315008
RS,Porto Mauá,2352,2546,4315057
RS,Porto Vera Cruz,1308,1704,4315073
RS,Porto Xavier,10194,10737,4315107
RS,Pouso Novo,1612,1832,4315131
RS,Presidente Lucena,2937,2729,4315149
RS,Progresso,6239,6376,4315156
RS,Protásio Alves,1938,2037,4315172
RS,Putinga,3889,4172,4315206
RS,Quaraí,22607,23555,4315305
RS,Quatro Irmãos,1856,1852,4315313
RS,Quevedos,2790,2820,4315321
RS,Quinze de Novembro,3803,3819,4315354
RS,Redentora,11669,11108,4315404
RS,Relvado,2079,2191,4315453
RS,Restinga Sêca,15744,16324,4315503
RS,Rio dos Índios,2660,3366,4315552
RS,Rio Grande,211965,208641,4315602
RS,Rio Pardo,38265,38968,4315701
RS,Riozinho,4676,4590,4315750
RS,Roca Sales,11471,11040,4315800
RS,Rodeio Bonito,5868,5961,4315909
RS,Rolador,2296,2528,4315958
RS,Rolante,21453,20819,4316006
RS,Ronda Alta,10617,10675,4316105
RS,Rondinha,5080,5520,4316204
RS,Roque Gonzales,6797,7267,4316303
RS,Rosário do Sul,39314,40750,4316402
RS,Sagrada Família,2605,2676,4316428
RS,Saldanha Marinho,2622,2862,4316436
RS,Salto do Jacuí,12481,12460,4316451
RS,Salvador das Missões,2733,2773,4316477
RS,Salvador do Sul,7889,7377,4316501
RS,Sananduva,16328,16189,4316600
RS,Santa Bárbara do Sul,7909,8742,4316709
RS,Santa Cecília do Sul,1634,1696,4316733
RS,Santa Clara do Sul,6681,6235,4316758
RS,Santa Cruz do Sul,131365,126775,4316808
RS,Santa Maria,283677,277309,4316907
RS,Santa Maria do Herval,6364,6344,4316956
RS,Santa Margarida do Sul,2578,2507,4316972
RS,Santana da Boa Vista,8067,8424,4317004
RS,Sant'Ana do Livramento,76321,82631,4317103
RS,Santa Rosa,73575,72504,4317202
RS,Santa Tereza,1726,1780,4317251
RS,Santa Vitória do Palmar,29483,31352,4317301
RS,Santiago,49360,50647,4317400
RS,Santo Ângelo,77568,79040,4317509
RS,Santo Antônio do Palma,2123,2197,4317558
RS,Santo Antônio da Patrulha,43171,42160,4317608
RS,Santo Antônio das Missões,10050,11111,4317707
RS,Santo Antônio do Planalto,2019,2058,4317756
RS,Santo Augusto,13848,14341,4317806
RS,Santo Cristo,14216,14747,4317905
RS,Santo Expedito do Sul,2305,2476,4317954
RS,São Borja,60019,62897,4318002
RS,São Domingos do Sul,3083,3073,4318051
RS,São Francisco de Assis,18205,19437,4318101
RS,São Francisco de Paula,21801,21617,4318200
RS,São Gabriel,62147,62874,4318309
RS,São Jerônimo,24412,23649,4318408
RS,São João da Urtiga,4641,4836,4318424
RS,São João do Polêsine,2543,2649,4318432
RS,São Jorge,2816,2844,4318440
RS,São José das Missões,2514,2725,4318457
RS,São José do Herval,1943,2172,4318465
RS,São José do Hortêncio,4865,4504,4318481
RS,São José do Inhacorá,2056,2212,4318499
RS,São José do Norte,27721,27095,4318507
RS,São José do Ouro,6922,7117,4318606
RS,São José do Sul,2437,2279,4318614
RS,São José dos Ausentes,3543,3483,4318622
RS,São Leopoldo,238648,229678,4318705
RS,São Lourenço do Sul,43540,44561,4318804
RS,São Luiz Gonzaga,33293,35123,4318903
RS,São Marcos,21658,21286,4319000
RS,São Martinho,5380,5799,4319109
RS,São Martinho da Serra,3231,3308,4319125
RS,São Miguel das Missões,7683,7742,4319158
RS,São Nicolau,5208,5704,4319208
RS,São Paulo das Missões,5720,6313,4319307
RS,São Pedro da Serra,3842,3612,4319356
RS,São Pedro das Missões,2017,1991,4319364
RS,São Pedro do Butiá,2949,2987,4319372
RS,São Pedro do Sul,16148,16775,4319406
RS,São Sebastião do Caí,25959,24825,4319505
RS,São Sepé,23555,24418,4319604
RS,São Valentim,3259,3600,4319703
RS,São Valentim do Sul,2245,2261,4319711
RS,São Valério do Sul,2729,2756,4319737
RS,São Vendelino,2266,2140,4319752
RS,São Vicente do Sul,8732,8802,4319802
RS,Sapiranga,80037,79946,4319901
RS,Sapucaia do Sul,141808,138933,4320008
RS,Sarandi,24763,23222,4320107
RS,Seberi,10713,11154,4320206
RS,Sede Nova,2891,3057,4320230
RS,Segredo,7444,7409,4320263
RS,Selbach,5107,5143,4320305
RS,Senador Salgado Filho,2770,2882,4320321
RS,Sentinela do Sul,5609,5507,4320354
RS,Serafina Corrêa,17795,16004,4320404
RS,Sério,1924,2216,4320453
RS,Sertão,5315,6116,4320503
RS,Sertão Santana,6537,6282,4320552
RS,Sete de Setembro,1950,2123,4320578
RS,Severiano de Almeida,3631,3879,4320602
RS,Silveira Martins,2374,2484,4320651
RS,Sinimbu,10162,10404,4320677
RS,Sobradinho,15005,14982,4320701
RS,Soledade,31035,31313,4320800
RS,Tabaí,4769,4494,4320859
RS,Tapejara,24552,21809,4320909
RS,Tapera,10577,10809,4321006
RS,Tapes,17332,17390,4321105
RS,Taquara,57584,57396,4321204
RS,Taquari,26885,27168,4321303
RS,Taquaruçu do Sul,3077,3096,4321329
RS,Tavares,5483,5561,4321352
RS,Tenente Portela,13434,14023,4321402
RS,Terra de Areia,11315,10711,4321436
RS,Teutônia,33766,30518,4321451
RS,Tio Hugo,3055,2930,4321469
RS,Tiradentes do Sul,5616,6338,4321477
RS,Toropi,2772,2978,4321493
RS,Torres,39064,37342,4321501
RS,Tramandaí,52632,46962,4321600
RS,Travesseiro,2334,2390,4321626
RS,Três Arroios,2643,2862,4321634
RS,Três Cachoeiras,11115,10859,4321667
RS,Três Coroas,28581,26348,4321709
RS,Três de Maio,23876,24491,4321808
RS,Três Forquilhas,2669,2910,4321832
RS,Três Palmeiras,4251,4464,4321857
RS,Três Passos,23852,24640,4321907
RS,Trindade do Sul,5791,5961,4321956
RS,Triunfo,29856,28084,4322004
RS,Tucunduva,5644,5979,4322103
RS,Tunas,4577,4595,4322152
RS,Tupanci do Sul,1459,1578,4322186
RS,Tupanciretã,24068,23615,4322202
RS,Tupandi,4939,4421,4322251
RS,Tuparendi,7810,8533,4322301
RS,Turuçu,3423,3590,4322327
RS,Ubiretama,1983,2248,4322343
RS,União da Serra,1118,1393,4322350
RS,Unistalda,2321,2474,4322376
RS,Uruguaiana,126866,129720,4322400
RS,Vacaria,66575,65135,4322509
RS,Vale Verde,3515,3448,4322525
RS,Vale do Sol,11828,11689,4322533
RS,Vale Real,5981,5594,4322541
RS,Vanini,2122,2094,4322558
RS,Venâncio Aires,71973,70179,4322608
RS,Vera Cruz,27099,25866,4322707
RS,Veranópolis,26533,24885,4322806
RS,Vespasiano Corrêa,1795,1966,4322855
RS,Viadutos,4690,5237,4322905
RS,Viamão,256302,252872,4323002
RS,Vicente Dutra,4599,5187,4323101
RS,Victor Graeff,2860,3060,4323200
RS,Vila Flores,3396,3373,4323309
RS,Vila Lângaro,2080,2189,4323358
RS,Vila Maria,4363,4400,4323408
RS,Vila Nova do Sul,4277,4368,4323457
RS,Vista Alegre,2739,2882,4323507
RS,Vista Alegre do Prata,1557,1612,4323606
RS,Vista Gaúcha,2855,2877,4323705
RS,Vitória das Missões,3092,3442,4323754
RS,Westfália,3031,2965,4323770
RS,Xangri-lá,16775,14430,4323804
MS,Água Clara,15776,14734,5000203
MS,Alcinópolis,5417,5114,5000252
MS,Amambai,39826,38030,5000609
MS,Anastácio,25237,24852,5000708
MS,Anaurilândia,9076,8885,5000807
MS,Angélica,10932,10304,5000856
MS,Antônio João,9020,8744,5000906
MS,Aparecida do Taboado,26069,24745,5001003
MS,Aquidauana,48029,47323,5001102
MS,Aral Moreira,12332,11586,5001243
MS,Bandeirantes,7266,6783,5001508
MS,Bataguassu,23325,22084,5001904
MS,Batayporã,11349,11228,5002001
MS,Bela Vista,24735,24223,5002100
MS,Bodoquena,7838,7859,5002159
MS,Bonito,22190,21267,5002209
MS,Brasilândia,11853,11884,5002308
MS,Caarapó,30593,28867,5002407
MS,Camapuã,13693,13712,5002605
MS,Campo Grande,906092,863982,5002704
MS,Caracol,6182,5906,5002803
MS,Cassilândia,22002,21685,5002902
MS,Chapadão do Sul,25865,23284,5002951
MS,Corguinho,6054,5622,5003108
MS,Coronel Sapucaia,15352,14916,5003157
MS,Corumbá,112058,109294,5003207
MS,Costa Rica,21142,19835,5003256
MS,Coxim,33459,33231,5003306
MS,Deodápolis,12984,12712,5003454
MS,Dois Irmãos do Buriti,11467,11049,5003488
MS,Douradina,5975,5775,5003504
MS,Dourados,225495,215486,5003702
MS,Eldorado,12400,12176,5003751
MS,Fátima do Sul,19170,19200,5003801
MS,Figueirão,3059,3020,5003900
MS,Glória de Dourados,9950,9976,5004007
MS,Guia Lopes da Laguna,9824,10063,5004106
MS,Iguatemi,16176,15738,5004304
MS,Inocência,7588,7641,5004403
MS,Itaporã,25162,23220,5004502
MS,Itaquiraí,21376,20401,5004601
MS,Ivinhema,23232,22975,5004700
MS,Japorã,9243,8702,5004809
MS,Jaraguari,7265,6940,5004908
MS,Jardim,26238,25617,5005004
MS,Jateí,4021,4031,5005103
MS,Juti,6787,6476,5005152
MS,Ladário,23689,22228,5005202
MS,Laguna Carapã,7419,7097,5005251
MS,Maracaju,48022,44042,5005400
MS,Miranda,28220,27316,5005608
MS,Mundo Novo,18473,17994,5005681
MS,Naviraí,55689,52367,5005707
MS,Nioaque,13862,14162,5005806
MS,Nova Alvorada do Sul,22430,20217,5006002
MS,Nova Andradina,55224,51764,5006200
MS,Novo Horizonte do Sul,3684,4173,5006259
MS,Paraíso das Águas,5654,5251,5006275
MS,Paranaíba,42276,41626,5006309
MS,Paranhos,14404,13674,5006358
MS,Pedro Gomes,7621,7738,5006408
MS,Ponta Porã,93937,88164,5006606
MS,Porto Murtinho,17298,16686,5006903
MS,Ribas do Rio Pardo,24966,23526,5007109
MS,Rio Brilhante,38186,35465,5007208
MS,Rio Negro,4793,4871,5007307
MS,Rio Verde de Mato Grosso,19973,19515,5007406
MS,Rochedo,5079,5300,5007505
MS,Santa Rita do Pardo,7900,7682,5007554
MS,São Gabriel do Oeste,27221,25443,5007695
MS,Sete Quedas,10771,10811,5007703
MS,Selvíria,6542,6469,5007802
MS,Sidrolândia,59245,52975,5007901
MS,Sonora,19721,17941,5007935
MS,Tacuru,11674,11160,5007950
MS,Taquarussu,3588,3570,5007976
MS,Terenos,22269,20387,5008008
MS,Três Lagoas,123281,115561,5008305
MS,Vicentina,6109,6034,5008404
MT,Acorizal,5334,5301,5100102
MT,Água Boa,26204,24032,5100201
MT,Alta Floresta,51959,50082,5100250
MT,Alto Araguaia,19385,17841,5100300
MT,Alto Boa Vista,6936,6308,5100359
MT,Alto Garças,12151,11383,5100409
MT,Alto Paraguai,11473,10814,5100508
MT,Alto Taquari,11133,9963,5100607
MT,Apiacás,10283,9551,5100805
MT,Araguaiana,3109,3059,5101001
MT,Araguainha,946,953,5101209
MT,Araputanga,16951,16109,5101258
MT,Arenápolis,9502,9576,5101308
MT,Aripuanã,22714,21011,5101407
MT,Barão de Melgaço,8164,7886,5101605
MT,Barra do Bugres,35307,33334,5101704
MT,Barra do Garças,61135,58690,5101803
MT,Bom Jesus do Araguaia,6706,6144,5101852
MT,Brasnorte,20140,18258,5101902
MT,Cáceres,94861,90881,5102504
MT,Campinápolis,16919,15252,5102603
MT,Campo Novo do Parecis,36143,32778,5102637
MT,Campo Verde,45740,38814,5102678
MT,Campos de Júlio,7070,6336,5102686
MT,Canabrava do Norte,4728,4654,5102694
MT,Canarana,21842,20461,5102702
MT,Carlinda,10199,10258,5102793
MT,Castanheira,8749,8429,5102850
MT,Chapada dos Guimarães,19453,18906,5103007
MT,Cláudia,12245,11632,5103056
MT,Cocalinho,5681,5533,5103106
MT,Colíder,33649,32120,5103205
MT,Colniza,39861,34885,5103254
MT,Comodoro,21008,19702,5103304
MT,Confresa,31510,28913,5103353
MT,Conquista D'Oeste,4101,3799,5103361
MT,Cotriguaçu,20238,18209,5103379
MT,Cuiabá,618124,585367,5103403
MT,Curvelândia,5241,5028,5103437
MT,Denise,9544,9040,5103452
MT,Diamantino,22178,21180,5103502
MT,Dom Aquino,8159,8009,5103601
MT,Feliz Natal,14522,13127,5103700
MT,Figueirópolis D'Oeste,3452,3492,5103809
MT,Gaúcha do Norte,7782,7167,5103858
MT,General Carneiro,5592,5286,5103908
MT,Glória D'Oeste,3008,2986,5103957
MT,Guarantã do Norte,36130,34218,5104104
MT,Guiratinga,15245,14525,5104203
MT,Indiavaí,2779,2624,5104500
MT,Ipiranga do Norte,7920,6903,5104526
MT,Itanhangá,6885,6252,5104542
MT,Itaúba,3704,3905,5104559
MT,Itiquira,13552,12620,5104609
MT,Jaciara,27807,26519,5104807
MT,Jangada,8451,7961,5104906
MT,Jauru,8582,9003,5105002
MT,Juara,35121,33731,5105101
MT,Juína,41101,39734,5105150
MT,Juruena,16335,14430,5105176
MT,Juscimeira,11176,11039,5105200
MT,Lambari D'Oeste,6186,5831,5105234
MT,Lucas do Rio Verde,67620,59436,5105259
MT,Luciara,2058,2068,5105309
MT,Vila Bela da Santíssima Trindade,16271,15406,5105507
MT,Marcelândia,10301,10639,5105580
MT,Matupá,16793,15654,5105606
MT,Mirassol d'Oeste,27941,26596,5105622
MT,Nobres,15334,14938,5105903
MT,Nortelândia,5923,5971,5106000
MT,Nossa Senhora do Livramento,13104,12518,5106109
MT,Nova Bandeirantes,15685,14106,5106158
MT,Nova Nazaré,3932,3574,5106174
MT,Nova Lacerda,6751,6231,5106182
MT,Nova Santa Helena,3737,3581,5106190
MT,Nova Brasilândia,3805,3931,5106208
MT,Nova Canaã do Norte,12831,12355,5106216
MT,Nova Mutum,46813,41178,5106224
MT,Nova Olímpia,20563,19218,5106232
MT,Nova Ubiratã,12298,11074,5106240
MT,Nova Xavantina,20944,20519,5106257
MT,Novo Mundo,9363,8549,5106265
MT,Novo Horizonte do Norte,4051,3862,5106273
MT,Novo São Joaquim,4938,5200,5106281
MT,Paranaíta,11244,10864,5106299
MT,Paranatinga,22861,21317,5106307
MT,Novo Santo Antônio,2705,2434,5106315
MT,Pedra Preta,17446,16811,5106372
MT,Peixoto de Azevedo,35338,33296,5106422
MT,Planalto da Serra,2649,2620,5106455
MT,Poconé,33315,32205,5106505
MT,Pontal do Araguaia,6843,6259,5106653
MT,Ponte Branca,1550,1588,5106703
MT,Pontes e Lacerda,45774,43538,5106752
MT,Porto Alegre do Norte,12685,11837,5106778
MT,Porto dos Gaúchos,5363,5308,5106802
MT,Porto Esperidião,12097,11535,5106828
MT,Porto Estrela,2877,3064,5106851
MT,Poxoréu,15916,16209,5107008
MT,Primavera do Leste,63092,58370,5107040
MT,Querência,17937,16061,5107065
MT,São José dos Quatro Marcos,18846,18536,5107107
MT,Reserva do Cabaçal,2743,2638,5107156
MT,Ribeirão Cascalheira,10329,9681,5107180
MT,Ribeirãozinho,2422,2306,5107198
MT,Rio Branco,5150,5028,5107206
MT,Santa Carmem,4563,4326,5107248
MT,Santo Afonso,3155,3044,5107263
MT,São José do Povo,4450,3869,5107297
MT,São José do Rio Claro,21011,19395,5107305
MT,São José do Xingu,5620,5396,5107354
MT,São Pedro da Cipa,4771,4493,5107404
MT,Rondolândia,4036,3823,5107578
MT,Rondonópolis,236042,218899,5107602
MT,Rosário Oeste,17054,17016,5107701
MT,Santa Cruz do Xingu,2633,2353,5107743
MT,Salto do Céu,3295,3423,5107750
MT,Santa Rita do Trivelato,3506,3135,5107768
MT,Santa Terezinha,8460,7967,5107776
MT,Santo Antônio do Leste,5334,4728,5107792
MT,Santo Antônio do Leverger,16999,18186,5107800
MT,São Félix do Araguaia,11843,11209,5107859
MT,Sapezal,26688,23496,5107875
MT,Serra Nova Dourada,1678,1548,5107883
MT,Sinop,146005,132934,5107909
MT,Sorriso,92769,82792,5107925
MT,Tabaporã,9429,9398,5107941
MT,Tangará da Serra,105711,96932,5107958
MT,Tapurah,14046,12632,5108006
MT,Terra Nova do Norte,9473,9816,5108055
MT,Tesouro,3824,3666,5108105
MT,Torixoréu,3547,3644,5108204
MT,União do Sul,3490,3509,5108303
MT,Vale de São Domingos,3126,3047,5108352
MT,Várzea Grande,287526,271339,5108402
MT,Vera,11402,10820,5108501
MT,Vila Rica,26496,24392,5108600
MT,Nova Guarita,4464,4523,5108808
MT,Nova Marilândia,3304,3133,5108857
MT,Nova Maringá,8850,7975,5108907
MT,Nova Monte Verde,9277,8730,5108956
GO,Abadia de Goiás,8958,8053,5200050
GO,Abadiânia,20461,18427,5200100
GO,Acreúna,22546,21905,5200134
GO,Adelândia,2516,2561,5200159
GO,Água Fria de Goiás,5793,5560,5200175
GO,Água Limpa,1830,1980,5200209
GO,Águas Lindas de Goiás,217698,191499,5200258
GO,Alexânia,28010,26457,5200308
GO,Aloândia,1986,2075,5200506
GO,Alto Horizonte,6605,5629,5200555
GO,Alto Paraíso de Goiás,7688,7454,5200605
GO,Alvorada do Norte,8705,8598,5200803
GO,Amaralina,3845,3723,5200829
GO,Americano do Brasil,6164,5969,5200852
GO,Amorinópolis,3069,3447,5200902
GO,Anápolis,391772,370875,5201108
GO,Anhanguera,1160,1115,5201207
GO,Anicuns,21981,21614,5201306
GO,Aparecida de Goiânia,590146,532135,5201405
GO,Aparecida do Rio Doce,2474,2514,5201454
GO,Aporé,4232,4110,5201504
GO,Araçu,3486,3753,5201603
GO,Aragarças,20273,19736,5201702
GO,Aragoiânia,10496,9607,5201801
GO,Araguapaz,7783,7841,5202155
GO,Arenópolis,2536,3011,5202353
GO,Aruanã,10110,8945,5202502
GO,Aurilândia,3058,3465,5202601
GO,Avelinópolis,2409,2496,5202809
GO,Baliza,5280,4562,5203104
GO,Barro Alto,11408,10235,5203203
GO,Bela Vista de Goiás,30492,28077,5203302
GO,Bom Jardim de Goiás,8869,8862,5203401
GO,Bom Jesus de Goiás,25648,23632,5203500
GO,Bonfinópolis,9919,8876,5203559
GO,Bonópolis,4493,4069,5203575
GO,Brazabrantes,3746,3565,5203609
GO,Britânia,5797,5795,5203807
GO,Buriti Alegre,9484,9501,5203906
GO,Buriti de Goiás,2476,2589,5203939
GO,Buritinópolis,3283,3391,5203962
GO,Cabeceiras,8046,7882,5204003
GO,Cachoeira Alta,12666,11844,5204102
GO,Cachoeira de Goiás,1342,1419,5204201
GO,Cachoeira Dourada,8031,8369,5204250
GO,Caçu,16270,15065,5204300
GO,Caiapônia,19107,18329,5204409
GO,Caldas Novas,93196,83220,5204508
GO,Caldazinha,3848,3664,5204557
GO,Campestre de Goiás,3649,3602,5204607
GO,Campinaçu,3632,3741,5204656
GO,Campinorte,12764,12198,5204706
GO,Campo Alegre de Goiás,7738,7024,5204805
GO,Campo Limpo de Goiás,7940,7219,5204854
GO,Campos Belos,20007,19665,5204904
GO,Campos Verdes,1830,3631,5204953
GO,Carmo do Rio Verde,10186,9767,5205000
GO,Castelândia,3407,3626,5205059
GO,Catalão,110983,100590,5205109
GO,Caturaí,5101,5010,5205208
GO,Cavalcante,9725,9803,5205307
GO,Ceres,22306,22034,5205406
GO,Cezarina,8703,8299,5205455
GO,Chapadão do Céu,10486,8853,5205471
GO,Cidade Ocidental,72890,65520,5205497
GO,Cocalzinho de Goiás,20504,19352,5205513
GO,Colinas do Sul,3360,3540,5205521
GO,Córrego do Ouro,2290,2539,5205703
GO,Corumbá de Goiás,11169,11024,5205802
GO,Corumbaíba,9869,9206,5205901
GO,Cristalina,60210,54337,5206206
GO,Cristianópolis,2964,3026,5206305
GO,Crixás,17044,16795,5206404
GO,Cromínia,3472,3611,5206503
GO,Cumari,2837,2983,5206602
GO,Damianópolis,3306,3387,5206701
GO,Damolândia,2953,2919,5206800
GO,Davinópolis,2094,2130,5206909
GO,Diorama,2479,2546,5207105
GO,Doverlândia,7247,7795,5207253
GO,Edealina,3688,3811,5207352
GO,Edéia,12467,12140,5207402
GO,Estrela do Norte,3264,3382,5207501
GO,Faina,6576,6975,5207535
GO,Fazenda Nova,5553,6125,5207600
GO,Firminópolis,13449,12783,5207808
GO,Flores de Goiás,17005,14747,5207907
GO,Formosa,123684,114036,5208004
GO,Formoso,4172,4674,5208103
GO,Gameleira de Goiás,3880,3721,5208152
GO,Divinópolis de Goiás,4778,5007,5208301
GO,Goianápolis,11224,11460,5208400
GO,Goiandira,5625,5578,5208509
GO,Goianésia,71075,66649,5208608
GO,Goiânia,1536097,1448639,5208707
GO,Goianira,45296,40338,5208806
GO,Goiás,22381,24269,5208905
GO,Goiatuba,34202,34179,5209101
GO,Gouvelândia,5988,5578,5209150
GO,Guapó,14207,14462,5209200
GO,Guaraíta,1951,2237,5209291
GO,Guarani de Goiás,3846,4174,5209408
GO,Guarinos,1737,2093,5209457
GO,Heitoraí,3733,3744,5209606
GO,Hidrolândia,22124,20121,5209705
GO,Hidrolina,3508,3889,5209804
GO,Iaciara,14082,13551,5209903
GO,Inaciolândia,6235,6107,5209937
GO,Indiara,15787,15056,5209952
GO,Inhumas,53259,51932,5210000
GO,Ipameri,27174,26563,5210109
GO,Ipiranga de Goiás,2893,2944,5210158
GO,Iporá,31499,32218,5210208
GO,Israelândia,2786,2916,5210307
GO,Itaberaí,43622,40259,5210406
GO,Itaguari,4685,4717,5210562
GO,Itaguaru,5206,5472,5210604
GO,Itajá,4475,4918,5210802
GO,Itapaci,23421,21323,5210901
GO,Itapirapuã,4685,6541,5211008
GO,Itapuranga,25681,26612,5211206
GO,Itarumã,7259,6927,5211305
GO,Itauçu,8960,8988,5211404
GO,Itumbiara,105809,101544,5211503
GO,Ivolândia,2334,2577,5211602
GO,Jandaia,6025,6263,5211701
GO,Jaraguá,51338,47513,5211800
GO,Jataí,102065,97077,5211909
GO,Jaupaci,2860,3014,5212006
GO,Jesúpolis,2506,2460,5212055
GO,Joviânia,7402,7445,5212105
GO,Jussara,18371,19292,5212204
GO,Lagoa Santa,1621,1463,5212253
GO,Leopoldo de Bulhões,7651,7758,5212303
GO,Luziânia,211508,196864,5212501
GO,Mairipotaba,2363,2432,5212600
GO,Mambaí,9081,8106,5212709
GO,Mara Rosa,9363,10320,5212808
GO,Marzagão,2250,2212,5212907
GO,Matrinchã,4336,4495,5212956
GO,Maurilândia,14327,13170,5213004
GO,Mimoso de Goiás,2583,2708,5213053
GO,Minaçu,28793,30862,5213087
GO,Mineiros,68154,61623,5213103
GO,Moiporá,1501,1684,5213400
GO,Monte Alegre de Goiás,8684,8392,5213509
GO,Montes Claros de Goiás,8047,8230,5213707
GO,Montividiu,13672,12337,5213756
GO,Montividiu do Norte,4509,4417,5213772
GO,Morrinhos,46548,45000,5213806
GO,Morro Agudo de Goiás,2232,2360,5213855
GO,Mossâmedes,4206,4758,5213905
GO,Mozarlândia,15870,14941,5214002
GO,Mundo Novo,4713,5786,5214051
GO,Mutunópolis,3764,3911,5214101
GO,Nazário,9260,8747,5214408
GO,Nerópolis,30395,27812,5214507
GO,Niquelândia,46730,45582,5214606
GO,Nova América,2357,2366,5214705
GO,Nova Aurora,2222,2194,5214804
GO,Nova Crixás,12945,12732,5214838
GO,Nova Glória,8112,8548,5214861
GO,Nova Iguaçu de Goiás,2934,2953,5214879
GO,Nova Roma,3236,3453,5214903
GO,Nova Veneza,10018,9249,5215009
GO,Novo Brasil,2843,3291,5215207
GO,Novo Gama,117703,108410,5215231
GO,Novo Planalto,4544,4343,5215256
GO,Orizona,15725,15364,5215306
GO,Ouro Verde de Goiás,3723,3993,5215405
GO,Ouvidor,6782,6242,5215504
GO,Padre Bernardo,34430,31646,5215603
GO,Palestina de Goiás,3467,3507,5215652
GO,Palmeiras de Goiás,29392,26855,5215702
GO,Palmelo,2381,2420,5215801
GO,Palminópolis,3582,3664,5215900
GO,Panamá,2603,2717,5216007
GO,Paranaiguara,10140,9841,5216304
GO,Paraúna,10980,11210,5216403
GO,Perolândia,3143,3121,5216452
GO,Petrolina de Goiás,10261,10548,5216809
GO,Pilar de Goiás,2194,2571,5216908
GO,Piracanjuba,24548,24830,5217104
GO,Piranhas,10272,11092,5217203
GO,Pirenópolis,25064,24604,5217302
